id,question_stem,choices,answer_key,scientific_concept,raw_concept_output,free_form_analogy,is_defective,defect_reason,generation_status,teacher_model,domain,mmlu_subject,source_index
mmlu_0035_college_physics,"A student makes 10 one-second measurements of the disintegration of a sample of a long-lived radioactive isotope and obtains the following values: 3, 0, 2, 1, 2, 4, 0, 1, 2, 5. How long should the student count to establish the rate to an uncertainty of 1 percent?","A: 80 s | B: 160 s | C: 2,000 s | D: 5,000 s",D,Poisson Counting Statistics,"{""key_scientific_concept"": ""Poisson Counting Statistics""}","Imagine you are a lighthouse keeper on a stormy night, watching the beam sweep across a dark sea. You are not counting every wave—that’s impossible. Instead, you are counting the **flashes** of a distant buoy’s light as it bobs up and down. Sometimes the buoy is hidden behind a swell, sometimes it’s fully visible. You record the number of flashes you see in each 10-minute interval.

On a calm night, you might see exactly 12 flashes every interval. But on a rough night, the buoy’s motion is random. In one 10-minute block, you see 9 flashes; the next, 14; then 11, then 16. The *average* is still 12, but the individual counts scatter around that average.

This scatter is not a mistake—it’s the essence of **Poisson counting statistics**. The buoy’s flashes are independent events (each flash doesn’t affect the next), and they occur at a constant average rate. The key rule is: the **variance** (how much the counts spread out) equals the **mean** (the average count). If the average is 12, the typical spread is about √12 ≈ 3.5 flashes.

Now, replace the buoy with radioactive decay, photons hitting a detector, or customers arriving at a shop. The same logic applies: rare, independent events happening at a fixed average rate produce a predictable, bell-shaped-but-skewed distribution of counts. The more you count (larger mean), the *relatively* smaller the fluctuations become—just as a lighthouse keeper who counts for 100 minutes sees a tighter percentage spread than one who counts for 10 minutes. Poisson statistics is the mathematical language of “random but steady” counting.",False,,generated,deepseek-v4-flash,physics,college_physics,35
mmlu_0036_college_biology,Which of the following statements concerning a sarcomere of a striated muscle (such as skeletal muscle) is correct?,"A: During contraction H zones become elongated. | B: In the relaxed position tropomyosin impedes myosin's access to the binding site of actin. | C: Each myosin helical tail contains an actinbinding site and an ATP-hydrolyzing site. | D: The proteins troponin and tropomyosin constitute the thick and thin filaments, respectively.",B,Sarcomere Structure,"{""key_scientific_concept"": ""Sarcomere Structure""}","Think of a sarcomere as a **medieval drawbridge**—specifically, the entire mechanism that raises and lowers the heavy wooden bridge.

The **thick filaments** (myosin) are the **massive stone counterweights** hidden in the castle walls. They don’t move themselves, but they provide the heavy anchor and the pulling power. The **thin filaments** (actin) are the **long iron chains** that attach to the bridge’s front edge. These chains are studded with tiny, regularly spaced **cleats**—these are the **troponin/tropomyosin complexes** that act as safety locks.

The **Z-discs** are the **two sturdy gateposts** at either end of the moat. They anchor the chains firmly, so the whole structure has a fixed starting and ending point. The **M-line** is the **central hinge pin** in the middle of the counterweight, keeping everything aligned.

Now, the action: When the king wants to lower the bridge, a signal (calcium) releases the cleats. The **myosin heads**—think of them as **hundreds of tiny winch hooks** on the counterweight—reach out, grab the chain’s cleats, and pull. They don’t shorten themselves; they *ratchet* the chain toward the center. As the hooks pull, the two gateposts (Z-discs) are dragged closer together. The chains slide past the heavy counterweights, but the counterweights themselves stay the same length.

The bridge lowers. The sarcomere shortens. The muscle contracts. When the winches release, the chains slide back, and the bridge rises—relaxation. The entire structure is a beautiful, repeating pattern of sliding parts, not shrinking parts.",False,,generated,deepseek-v4-flash,biology,college_biology,36
mmlu_0036_college_chemistry,Calculate the magnetic field responsible for the polarization of 2.5 x 10^-6 for 13C at 298 K.,A: 0.5 T | B: 1.2 T | C: 2.9 T | D: 100 T,C,Boltzmann Population Distribution,"{""key_scientific_concept"": ""Boltzmann Population Distribution""}","Think of a luxury apartment building with a strict, quirky rule: **the higher your floor, the more rent you pay, but the view gets exponentially better.** Now, imagine a fixed number of residents (let’s say 100) who are free to choose any apartment, but they only have a limited total amount of money for rent.

The **ground floor** is cheap and cramped. The **penthouse** is stunning but costs a fortune. If everyone pooled their money, they *could* all squeeze into the ground floor and save cash. But they don’t. Why? Because residents love a good view, and they’re willing to pay for it—but only if they can afford it.

So, what happens? A few very wealthy residents (high-energy molecules) live in the penthouse. A slightly larger group lives on the middle floors. But the vast majority—the budget-conscious ones—live on the ground and first floors. The building isn’t evenly filled; it’s a pyramid, with the most people at the bottom and fewer as you go up.

That’s the **Boltzmann Population Distribution**. The “floors” are energy levels. The “rent” is the energy required to reach that level. The “residents” are molecules. The “total money” is the system’s fixed temperature. At a low temperature (little money), almost everyone stays on the ground floor. At a high temperature (lots of money), more residents can afford the penthouse, so the pyramid becomes flatter—but the ground floor is *always* the most crowded. The distribution isn’t random; it’s a precise, exponential trade-off between the joy of the view (energy) and the cost of the rent (thermal energy, \(kT\)).",False,,generated,deepseek-v4-flash,chemistry,college_chemistry,36
mmlu_0036_college_physics,"By definition, the electric displacement current through a surface S is proportional to the",A: magnetic flux through S | B: rate of change of the magnetic flux through S | C: time integral of the magnetic flux through S | D: rate of change of the electric flux through S,D,Displacement Current Definition,"{""key_scientific_concept"": ""Displacement Current Definition""}","**The Crowded Subway Platform**  

Imagine a subway platform at rush hour. The train doors are open, and passengers are pouring out of the cars onto the platform. At the same time, a wave of new passengers is pushing in from the stairwell, heading toward the same doors.  

Now, here’s the trick: *no one is actually walking through the doors in both directions at once.* The exiting passengers are leaving the train, and the entering passengers are waiting on the platform. But if you stand far away and watch the flow of bodies, it looks like a continuous stream—people moving from the train, through the doorway, and onto the platform, while others seem to flow from the platform into the train.  

The **displacement current** is like that invisible “flow” of waiting passengers. In a capacitor (two metal plates separated by an air gap), electric charge builds up on one plate and drains from the other. No actual charge crosses the gap—it’s empty space. But as the electric field between the plates changes, it *acts* as if a current is flowing through the gap, completing the circuit.  

Just as the crowd’s pressure and movement on the platform mimic a continuous flow through the doors, the changing electric field in the gap mimics a real current. This “displacement current” isn’t made of moving charges—it’s a shifting field—but it behaves like one, allowing magnetic fields to form and circuits to work, even across empty space.  

So next time you see a capacitor, think of that platform: no one crosses the gap, but the flow is real.",False,,generated,deepseek-v4-flash,physics,college_physics,36
mmlu_0037_college_biology,Aggressive ants live in the swollen thorns of a small tropical tree and feed on oil-rich bodies that the tree produces at the tips of its leaflets. Which of the following experiments best tests the hypothesis that ants defend the plant by either killing or chasing away leaf-feeding insects?,A: Remove ants and measure subsequent leaf damage. | B: Remove oil-rich bodies and measure subsequent ant density. | C: Remove the thorns and measure subsequent density of ants. | D: Remove leaf-feeding insects and measure subsequent ant density.,A,Mutualism Defense Hypothesis,"{""key_scientific_concept"": ""Mutualism Defense Hypothesis""}","**The Bodyguard and the Baker**

Imagine a small, struggling bakery that makes the most delicious pastries in town. The baker, however, is constantly robbed by local thugs. He can’t afford security, and his business is on the verge of collapse.

One day, a burly, intimidating bodyguard named Bruno walks in. Bruno is starving and has no money. He offers a deal: ""You give me a free pastry every morning, and I will stand outside your door all day. No thug will dare come near.""

The baker agrees. Now, Bruno gets his daily meal—a reliable, steady source of food he didn’t have to hunt for. The baker gets constant, free protection—his pastries are safe, and his business thrives. The thugs see Bruno’s menacing figure and cross the street.

This is the **Mutualism Defense Hypothesis** in action. The baker is the **plant** (or host), producing valuable resources (the pastries, or nectar and food bodies). The bodyguard is the **predatory ant** (or defender). The thugs are the **herbivores** (or parasites) that want to eat the plant.

The hypothesis states that plants don’t just accidentally feed ants. They *actively* produce these food rewards specifically to ""hire"" the ants as a standing army. The cost of the pastries (the energy the plant spends on nectar) is a worthwhile investment, because the protection Bruno provides—chasing off every hungry threat—is far more valuable than the food lost. The relationship is mutual: the ant gets a guaranteed meal, and the plant gets a living shield, ensuring both survive and prosper together.",False,,generated,deepseek-v4-flash,biology,college_biology,37
mmlu_0037_college_chemistry,"The T2 of an NMR line is 15 ms. Ignoring other sources of linebroadening, calculate its linewidth.",A: 0.0471 Hz | B: 21.2 Hz | C: 42.4 Hz | D: 66.7 Hz,B,NMR Linewidth Relation,"{""key_scientific_concept"": ""NMR Linewidth Relation""}","Imagine a choir singing in perfect unison. Each singer holds the exact same note—say, a pure middle C. If you record this with a microphone, the sound is a single, razor-thin spike on a frequency graph. That’s an ideal NMR signal: every nucleus in a molecule resonates at precisely the same frequency, giving an infinitely narrow line.

Now, add chaos. Some singers are slightly tired, so their pitch wavers. Others are standing near a noisy fan, so their voices tremble. A few are jostled by the crowd, causing brief, sharp off-key squeaks. When you record this messy choir, the single spike spreads out into a broad, blurry hump. The width of that hump—the **linewidth**—tells you how much disorder and motion exists in the group.

In NMR, the “singers” are atomic nuclei spinning in a magnetic field. Their perfect note is the Larmor frequency. But real life intrudes: molecules tumble, bump into each other, and feel tiny local magnetic field variations from neighboring atoms. These disturbances make each nucleus’s frequency wobble slightly. The faster and more random the wobble (like the jostled singers), the broader the NMR peak. Conversely, if the molecules are rigid, isolated, and in a perfectly uniform field, the peak stays sharp.

So the **NMR linewidth relation** is simply this: *the width of the peak is a direct measure of how much “vocal wobble” the nuclei experience.* A narrow line means a calm, orderly environment; a wide line means a turbulent, interactive one. By measuring that width, chemists can infer molecular motion, viscosity, or even how tightly a drug binds to a protein—just by listening to how “out of tune” the nuclear choir has become.",False,,generated,deepseek-v4-flash,chemistry,college_chemistry,37
mmlu_0037_college_physics,"The negative muon, mu^-, has properties most similar to which of the following?",A: Electron | B: Meson | C: Photon | D: Boson,A,Lepton Family Properties,"{""key_scientific_concept"": ""Lepton Family Properties""}","Imagine a grand, exclusive hotel called the **Lepton Grand**. It has three distinct wings, each with its own color scheme, staff, and rules, but all wings share the same fundamental plumbing and electricity.

**Wing One: The Electron Suite.** This is the classic, permanent resident wing. Its guests are light, stable, and rarely interact with the outside world beyond the basics. They are the ""ground floor"" of the hotel—always present, reliable, and form the foundation of all the hotel's daily operations (like atoms).

**Wing Two: The Muon Suite.** This wing is a high-energy, short-stay penthouse. The guests here are identical to the Electron Suite residents in every way—same charge, same spin, same ""family DNA""—but they are *heavier*, like guests carrying heavy luggage. They check in with a burst of energy, live fast, and quickly check out, decaying into lighter guests (electrons) and releasing energy. They are the ""flashy"" cousins.

**Wing Three: The Tau Suite.** This is the ultra-exclusive, top-floor VIP wing. Its guests are the heaviest of all, like celebrities carrying massive trunks. They are even more unstable, checking in for only a fraction of a second before exploding into a cascade of lighter particles. They follow the same rules, but their sheer mass makes their interactions incredibly intense and rare.

**The Key Rule:** A guest can *never* move between wings. An electron can't become a muon, and a tau can't become an electron—not directly. They are forever bound to their own wing. However, they all share the same ""family trait"": they all feel the weak force (the hotel's internal elevator system) and ignore the strong force (the hotel's heavy-duty freight crane). Each wing is a separate, distinct flavor of the same fundamental recipe, differing only in mass and stability.",False,,generated,deepseek-v4-flash,physics,college_physics,37
mmlu_0038_college_biology,"The sight organs of crustaceans and insects contain ommatidia, which make up the individual visual units of the",A: eyespot | B: simple eye | C: compound eye | D: binocular eye,C,Compound Eye Structure,"{""key_scientific_concept"": ""Compound Eye Structure""}","A compound eye is like a massive apartment building made of hundreds of tiny, identical studio apartments, each with its own single window. 

Imagine you are a fly standing on the roof of this building. You don’t have one big, panoramic window to look through. Instead, you have 4,000 tiny windows, each facing a slightly different direction. Each window belongs to a separate little room, and in each room, a tiny lens (the window) focuses a small patch of light onto a single light-sensitive cell (the resident). 

Each resident only sees one tiny dot of light—like a single pixel on a computer screen. They don't see a full picture; they just report, ""I see a bright spot to my left"" or ""I see darkness straight ahead."" 

The fly’s brain is the building manager. It collects all 4,000 individual pixel reports and stitches them together into a mosaic. This is why a fly sees the world like a grainy, pixelated photo. 

The genius of this design is motion detection. Because each tiny window has a slightly different angle, when an object moves, it triggers a rapid, sequential ""on-off"" flash in neighboring rooms—like a wave of lights turning on down a hallway. The fly’s brain processes this flicker incredibly fast, so it can detect a swatter swinging from any direction almost instantly. 

The trade-off is resolution. A human eye is like a single, huge, high-definition movie screen. A compound eye is like a giant billboard made of thousands of small, dim bulbs—perfect for spotting movement, but terrible for reading fine print.",False,,generated,deepseek-v4-flash,biology,college_biology,38
mmlu_0038_college_chemistry,What is the maximum value of the z-component of the spin angular momentum of 43Ca? [I = 7⁄2],A: 3.691 x 10^-34 J s | B: 4.185 x 10^-34 J s | C: 5.493 x 10^-34 J s | D: 8.370 x 10^-34 J s,A,Spin Angular Momentum Projection,"{""key_scientific_concept"": ""Spin Angular Momentum Projection""}","Imagine a spinning top, but instead of a solid toy, think of it as a tiny, invisible compass needle that can only point in a few specific directions—never in between. This is the essence of **spin angular momentum projection**.

In quantum physics, a particle like an electron doesn't spin like a top. It has an intrinsic ""spin"" that is fixed in magnitude, but the direction of that spin is quantized. The ""projection"" is simply the component of that spin along a chosen axis (say, the z-axis). 

Here’s the analogy: Picture a staircase with exactly three steps: **Up**, **Middle**, and **Down**. You are a marble that can only rest on one of these steps—never on the slope between them. The height of the step you occupy is your ""projection"" of spin. For an electron, the staircase has only two steps: **Up** and **Down** (no middle). 

Now, here’s the twist: You can’t just walk up or down the stairs. You can only *jump* from one step to another, and the jump is instantaneous. You can never hover at a half-step. This is why we say spin projection is ""quantized""—it comes in discrete, indivisible chunks.

The ""projection"" part is like shining a flashlight from the side. You see only the shadow of the spin on the wall—that shadow’s length is the projection. But unlike a normal shadow, this one can only be one of a few fixed lengths. So, when you measure a particle’s spin along a direction, you don’t get a continuous range of values; you get a ""yes"" or ""no"" (up or down), like a coin that always lands on heads or tails, never on its edge. That’s the strange, beautiful reality of spin projection.",False,,generated,deepseek-v4-flash,chemistry,college_chemistry,38
mmlu_0038_college_physics,The speed of light inside of a nonmagnetic dielectric material with a dielectric constant of 4.0 is,A: 1.2 x 10^9 m/s | B: 3.0 x 10^8 m/s | C: 1.5 x 10^8 m/s | D: 1.0 x 10^8 m/s,C,Light Speed in Dielectric,"{""key_scientific_concept"": ""Light Speed in Dielectric""}","Imagine a highway patrol officer named Lux, who is the fastest driver in the world—able to hit 300 mph on an empty, open road. This is light in a vacuum: the absolute speed limit of the universe.

One day, Lux is called to a different road: a busy, narrow street lined with parked cars, pedestrians, and tight corners. He can’t just floor it. Every few feet, he has to slow down, swerve, or tap his brakes to avoid a collision. His *average* speed over the whole trip is now much slower—say, 150 mph—even though his engine is still capable of 300 mph.

That street is the **dielectric** (like glass or water). The parked cars and pedestrians are the **atoms and electrons** in the material. Light, as a wave, doesn’t ""brake"" in the usual sense. Instead, it is constantly absorbed by the atoms, which then re-emit the light a tiny moment later. This stop-and-go process—absorb, re-emit, absorb, re-emit—creates a delay.

The key trick? The light that comes out the other side is *still* the same light, and it *still* travels at 300 mph *between* the atoms. But because of all the microscopic pauses, its **net speed** through the material is slower. This is why a straw in a glass of water looks bent: the light is taking a slower, more ""traffic-jammed"" path through the water, changing its direction.

So, light speed in a dielectric isn't a new, slower speed limit—it's just the universal speed limit, constantly interrupted by the material's ""traffic.""",False,,generated,deepseek-v4-flash,physics,college_physics,38
mmlu_0039_college_biology,An embryologist studying the development of a vertebrate organism from the zygote stage to fetus would be justified in drawing which of the following conclusions?,"A: Ontogeny recapitulates phylogeny. | B: Early embryos display identical features of their class, order, and species. | C: An early human embryo has features in common with early fish and avian embryos. | D: A human embryo displays features of adult fish and birds in the course of its development.",A,Vertebrate Embryonic Development,"{""key_scientific_concept"": ""Vertebrate Embryonic Development""}","Building a skyscraper is the perfect analogy for vertebrate embryonic development.

**The Blueprint (DNA):** The fertilized egg is the empty construction site, but it contains the complete architectural blueprint—the DNA. This blueprint is identical in every cell, but it’s a massive, complex document.

**The Foundation (Cleavage & Gastrulation):** The first step is clearing the site. The single cell rapidly divides (cleavage) into thousands of identical bricks, forming a hollow ball. Then, the real magic begins: the bricks start to *move* (gastrulation). They fold, slide, and tuck into each other, creating the three primary layers—the foundation, the frame, and the plumbing. This is the most critical, dangerous phase; if the foundation is laid wrong, the whole building collapses.

**The Foreman (Signaling):** Now, the blueprint isn't read page by page. Instead, the bricks themselves become foremen. They send chemical signals to their neighbors, saying, ""You are now a wall brick,"" or ""You are now a window frame."" This is cell differentiation. A brick destined to be a nerve cell stops acting like a skin cell.

**The Construction Crew (Organogenesis):** With the foremen directing, specialized crews form. The frame becomes the skeleton and muscles. The plumbing becomes the heart and blood vessels. The wiring becomes the nervous system. They all build in perfect coordination, following the spatial cues from their neighbors.

**The Finishing Touches (Maturation):** Finally, the building gets its facade (skin), windows (eyes), and interior finishes (organs). The structure is complete, but it will continue to grow and refine for years—just like a newborn growing into an adult. The entire process is a breathtaking, self-organizing construction project, where every cell knows its role because it listens to the whispers of its neighbors.",False,,generated,deepseek-v4-flash,biology,college_biology,39
mmlu_0039_college_chemistry,"Of the following compounds, which has the lowest melting point?",A: HCl | B: AgCl | C: CaCl2 | D: CCl4,A,Melting Point Trends,"{""key_scientific_concept"": ""Melting Point Trends""}","Here is an analogy for melting point trends:

Imagine a **dance floor** at a massive, all-night festival. The dancers are the atoms or molecules, and the music is the heat energy. The **melting point** is the exact moment the DJ switches the track from a slow, rigid waltz to a frantic, free-form mosh pit—the temperature at which the orderly solid structure breaks down into a flowing liquid.

Now, why do some crowds ""melt"" (break formation) at a lower temperature than others?

**The ""Tiny but Mighty"" Rule:** Think of a crowd of small, nimble children (small molecules). They can slip and slide past each other easily. Even with soft, quiet music (low heat), they break formation quickly. That’s a **low melting point**.

**The ""Heavyweight"" Rule:** Now picture a crowd of large, bulky sumo wrestlers (large molecules or atoms). They are heavy and tangled together. It takes a deafening, pounding bassline (a lot of heat) to get them to loosen their grip and start moving. That’s a **high melting point**.

**The ""Velcro"" Rule:** Finally, imagine dancers wearing Velcro suits (strong intermolecular forces like hydrogen bonds). Even if they are small, they stick to each other stubbornly. The DJ has to crank the volume to maximum to rip them apart. This **overrides** size—a small molecule with strong ""Velcro"" can have a higher melting point than a large one with weak ""Velcro.""

So, the melting point trend is simply a measure of **how much musical energy (heat)** the DJ needs to overcome the dancers' **size, weight, and stickiness** to get the party flowing.",False,,generated,deepseek-v4-flash,chemistry,college_chemistry,39
mmlu_0039_college_physics,"The energy from electromagnetic waves in equilibrium in a cavity is used to melt ice. If the Kelvin temperature of the cavity is increased by a factor of two, the mass of ice that can be melted in a fixed amount of time is increased by a factor of",A: 2 | B: 4 | C: 8 | D: 16,D,Stefan-Boltzmann Law,"{""key_scientific_concept"": ""Stefan-Boltzmann Law""}","Imagine a campfire on a cold night. The fire is a hot object, and you are standing a comfortable distance away. You feel the warmth on your face—that’s **radiation**, energy traveling through empty space.

Now, here’s the key: **The Stefan-Boltzmann Law is about how *brutally* that warmth grows as the fire gets hotter.** It’s not a gentle, steady increase. It’s a **snowball effect on steroids**.

Think of the fire’s temperature as a **volume knob** on a speaker. If you turn the knob from “1” to “2,” you expect the sound to double. But the Stefan-Boltzmann Law says the *loudness* (energy radiated) doesn’t just double—it multiplies by **16 times** (because 2⁴ = 16). Turn the knob to “3,” and the sound is **81 times** louder (3⁴ = 81).

Why? Because the law states that the power radiated per unit area is proportional to the **fourth power** of the absolute temperature (in Kelvin). So, if you double the temperature, you don’t get twice the heat—you get **16 times** the heat. Triple it, and you get **81 times**.

This is why a red-hot ember feels warm, but a white-hot welding torch feels like it could melt your skin from across the room. The temperature difference might be only a factor of two or three, but the energy output explodes exponentially.

So, the Stefan-Boltzmann Law is the universe’s way of saying: **“Hot things don’t just radiate more—they radiate *insanely* more, with a vengeance.”** It’s the reason stars burn so fiercely, and why a tiny increase in a furnace’s temperature can turn a warm glow into a blinding, searing inferno.",False,,generated,deepseek-v4-flash,physics,college_physics,39
mmlu_0040_college_biology,"A stem-boring beetle has laid its eggs in the center of a 5-year-old wood twig, and the eggs have matured into larvae. In proper order (inside to outside), what tissues and tissue regions would the larvae encounter as they eat their way toward the outside of the twig? (For simplicity, assume that the epidermis has already fallen off completely.)",A: Pith; primary xylem; secondary xylem; vascular cambium; primary phloem; secondary phloem; cortex | B: Pith; secondary xylem; primary xylem; vascular cambium; secondary phloem; primary phloem; cortex | C: Pith; secondary xylem; primary xylem; vascular cambium; primary phloem; secondary phloem; cortex | D: Pith; primary xylem; secondary xylem; vascular cambium; secondary phloem; primary phloem; cortex,D,Stem Tissue Arrangement,"{""key_scientific_concept"": ""Stem Tissue Arrangement""}","Think of a **city’s underground utility system**—specifically, the way pipes and cables are laid beneath a busy street.

In a young stem, the **epidermis** is the street’s asphalt surface: a tough, single layer that protects everything below. Just beneath it, the **cortex** is the thick layer of soil and gravel—soft, spongy packing material that stores water and food, and gives the street its bulk.

Now, the crucial part: the **vascular bundles** (xylem and phloem) are the water pipes and electrical cables. In a **dicot stem**, these bundles are arranged in a neat **ring**, like a circular utility trench circling the street. This ring separates the outer cortex from the **pith**—the hollow, airy central chamber (like an old abandoned subway tunnel) that stores nutrients.

But in a **monocot stem**, the bundles are **scattered** randomly throughout the cortex, like utility lines that were laid haphazardly, with no central ring or pith. Each bundle has its own tiny “pipe” (xylem, carrying water up) and “cable” (phloem, carrying food down), wrapped in a protective sheath.

Why does this matter? The ring arrangement in dicots allows for **secondary growth**—the street can be widened by adding new utility rings each year (cambium). Monocots, with their scattered bundles, can’t do this; they’re stuck with the same street width forever, like a palm tree that never gets thicker.

So, stem tissue arrangement is simply the **blueprint for how you lay your city’s pipes**—in a tidy ring for future expansion, or scattered for quick, one-time construction.",False,,generated,deepseek-v4-flash,biology,college_biology,40
mmlu_0040_college_chemistry,Which of the following statements about nuclear binding energies is NOT true?,A: Binding energy per nucleon reaches a maximum for 56Fe. | B: Nuclear binding energies have about the same magnitude as chemical bond energies. | C: Nuclei have slightly less mass than the sum of their component nucleons. | D: The nuclei of heavy elements have more neutrons than protons in order to provide sufficient binding energy to hold the nuclei together.,B,Nuclear Binding Energy,"{""key_scientific_concept"": ""Nuclear Binding Energy""}","Imagine an atomic nucleus as a tightly packed suitcase for a very long trip. The protons and neutrons are your clothes, shoes, and toiletries. Individually, they are light and easy to carry. But when you try to cram them all into one bag, they resist—the clothes bulge, the shoes are awkward, and the protons, being positively charged, act like two magnets pushing against each other, trying to burst the zipper.

Now, the **nuclear binding energy** is the strength of the suitcase’s zipper and fabric. It is the energy you must *spend* to force all these items together, and it is the energy you would *get back* if you could magically unzip the bag and let everything spring apart.

The key trick is that the suitcase is *lighter* than the sum of its parts. When you pack it, the zipper compresses everything so tightly that the bag’s total weight is slightly less than the weight of the clothes and shoes lying loose on the bed. That missing weight is the binding energy—it has been converted into the ""glue"" holding the bag shut.

For a medium-sized suitcase (like iron), the zipper is perfectly balanced—very hard to open, very stable. For a huge, overstuffed trunk (like uranium), the zipper is strained and ready to pop. Splitting that trunk releases the stored energy—that’s nuclear fission. Fusing two tiny bags (like hydrogen) into one medium bag also releases energy, because the new zipper is stronger than the old ones—that’s fusion. The binding energy is simply the price of the zipper, paid in mass.",False,,generated,deepseek-v4-flash,chemistry,college_chemistry,40
mmlu_0040_college_physics,"A resistor in a circuit dissipates energy at a rate of 1 W. If the voltage across the resistor is doubled, what will be the new rate of energy dissipation?",A: 0.25 W | B: 0.5 W | C: 1 W | D: 4 W,D,Joule's Law,"{""key_scientific_concept"": ""Joule's Law""}","Think of Joule’s Law as the **physics of a crowded dance floor** at a nightclub.

The **current** (I) is the number of dancers moving through the floor per minute. The **resistance** (R) is how sticky and crowded the floor is—how hard it is for each dancer to push through. The **time** (t) is how long the party lasts.

Now, what makes the room hot? It’s not just the dancers, and it’s not just the stickiness. It’s the **combination** of how many dancers are shoving, how hard they have to shove, and for how long.

Joule’s Law says: **Heat produced = I² × R × t.**

Here’s the twist: the current is **squared**. Why? Because if you double the number of dancers, you don’t just get twice the collisions—you get *four* times the collisions, because each dancer is now bumping into twice as many others, and there are twice as many dancers to bump. The friction (heat) explodes.

The resistance is the ""grind""—a sticky, rough floor makes every step a struggle, turning more of the dancers' energy into heat. And the longer the party goes, the more the accumulated friction warms the room.

So, if you want to keep the club cool, you either reduce the crowd (lower current), smooth the floor (lower resistance), or end the party early (shorter time). But watch out: that squared current is the sneaky one—a small increase in dancers can turn a cool lounge into a sweaty sauna in minutes. That’s Joule’s Law: heat is the price of motion through friction, and the price rises faster than you’d expect.",False,,generated,deepseek-v4-flash,physics,college_physics,40
mmlu_0041_college_biology,The following pairs were placed in solution together. Which two could be separated by performing low-speed centrifugation?,A: DNA and mRNA | B: Nuclei and secretory vesicles | C: Golgi apparatus and endoplasmic reticulum | D: Lysosomes and endosomes,B,Centrifugal Sedimentation,"{""key_scientific_concept"": ""Centrifugal Sedimentation""}","Imagine a crowded dance floor at a wedding. The DJ is playing a fast, upbeat song, and everyone is bouncing and jostling. Now, picture the DJ suddenly switching to a frantic, spinning ""whirlwind"" track. The entire crowd starts moving in a giant, circular stampede, all pushing outward from the center.

In this chaos, the lightest people—the ones in flowing dresses and loose shirts—get bumped and shoved to the edges easily. They’re carried along by the current, swirling near the walls. But the heaviest guests—the ones with sturdy shoes and solid frames—are harder to push. They don’t get flung out as quickly. Instead, they stubbornly hold their ground near the middle, or they slowly drift outward only after a lot of effort.

Now, replace the dance floor with a spinning test tube, and the crowd with a liquid mixture. The ""whirlwind"" is the centrifugal force created by rapid spinning. The heavy particles (like cells, sand, or blood cells) are the sturdy guests. They resist the circular motion and are forced to the bottom of the tube—the ""center"" of the dance floor. The lighter liquid (like water or plasma) is the flimsy dancers, easily pushed to the top and sides.

That’s centrifugal sedimentation: using a fast spin to make heavier things sink faster and settle at the bottom, while lighter things stay on top. It’s a cosmic dance of density, where the spin does the sorting for you.",False,,generated,deepseek-v4-flash,biology,college_biology,41
mmlu_0041_college_chemistry,Predict the hyperfine value for the EPR spectrum of fully deuteriated benzene radical anion C6D6•-.,A: 0.375 mT | B: 3.75 G | C: 2.35 mT | D: 0.58 G,D,Hyperfine Coupling Constant,"{""key_scientific_concept"": ""Hyperfine Coupling Constant""}","Imagine you are a puppeteer holding a single, spinning top. This top is the **nucleus** of an atom, and it has a tiny magnetic field because it spins. 

Now, picture a small, buzzing bee circling that top. The bee is the **electron**, and it also has its own tiny magnetic field. 

The **Hyperfine Coupling Constant** is the measure of how strongly the bee’s magnetic field tugs on the spinning top’s magnetic field. 

If the bee flies very close to the top and its magnetic poles align perfectly with the top's poles, the tug is strong. The top’s spin will wobble and shift its energy level noticeably. That strong interaction is a **large** hyperfine coupling constant. 

If the bee flies far away, or if its magnetic field is tilted at an awkward angle, the tug is weak. The top barely feels it, and its energy level shifts only slightly. That weak interaction is a **small** hyperfine coupling constant.

The constant isn't just a number; it's a **description of their invisible magnetic handshake**. It tells you how much the electron's presence changes the energy of the nucleus. 

In the real world, this ""handshake"" is what allows astronomers to map hydrogen gas in space (the famous 21-cm line) and what makes MRI machines work. The constant is the ""tightness"" of that magnetic grip—the stronger the grip, the more the nucleus's energy levels split, creating a unique fingerprint for every molecule. So, when you see a hyperfine coupling constant, just think: *How hard is the bee pulling on the top?*",False,,generated,deepseek-v4-flash,chemistry,college_chemistry,41
